ID,Address,Price_€,Rooms,Bathrooms,Size_m2,Price_m2,Property_type,City,Neightbourhood,Links,Description,Date_Scraped,District,nom_barri
id9354004270003,Ático  en  Sant Gervasi - Galvany. Ático con 5 habitaciones con ascensor y parking,1980000,5,3,330,6000,PENTHOUSE,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-atico-con_5_habitaciones_con_ascensor_y_parking_sant_gervasi_galvany-barcelona-i9354004270003.htm?pag=13&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Ático en venta en Turo Park, Barcelona. Ático dúplex a 3 vientos con terrazas que rodean las dos plantas. Completamente...",2023-06-23,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
id39433004332727,Piso  en  Roquetes. Piso exterior,69900,1,1,41,1705,FLAT,Barcelona,Roquetes,https://www.habitaclia.com/comprar-piso-exterior_roquetes-barcelona-i39433004332727.htm?pag=13&hab=1&ban=1&f=&geo=p&from=list&lo=55,Tecnocasa Desarrollo Carrer Mina de la Ciutat S. L tiene el placer de presentarles este inmueble el cual tenemos en cart...,2023-06-23,Nou Barris,les Roquetes
id29623000000801,Piso  Del doctor giné i partagàs. Piso con 3 habitaciones con ascensor,215000,3,1,57,3772,FLAT,Barcelona,Barceloneta,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_barceloneta-barcelona-i29623000000801.htm?pag=13&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Brick2b les presenta este estupendo piso en el barrio de la Barceloneta, uno de los barrios más demandados de Barcelona...",2023-06-23,Ciutat Vella,la Barceloneta
id37307004257088,Apartamento  en  Putget - Farró. Obra nueva en el putxet i farró,1490000,3,2,105,14190,APARTMENT,Barcelona,Putget,https://www.habitaclia.com/comprar-apartamento-obra_nueva_en_el_putxet_i_farro_putget_farro-barcelona-i37307004257088.htm?pag=13&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Coldwell Banker Anteris presenta este proyecto de obra nueva en C/ Guillem Tell, en Sant Gervasi uno de los mejores barr...",2023-06-23,Sarrià-Sant Gervasi,el Putxet i el Farró
id36271004439206,Piso  en  Dreta de l´Eixample. Obra nueva,1150000,2,1,92,12500,FLAT,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-obra_nueva_dreta_de_l_eixample-barcelona-i36271004439206.htm?pag=13&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Nos complace presentar esta finca regia renovada con 17 apartamentos de diseño contemporáneo, ubicada en la icónica Ramb...",2023-06-23,Eixample,la Dreta de l'Eixample
id38188000001220,Piso  Padilla. Reformado | finca señorial,625000,4,2,162,3858,FLAT,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-reformado_finca_senorial_sagrada_familia-barcelona-i38188000001220.htm?pag=13&hab=1&ban=1&f=&geo=p&from=list&lo=55,Padilla - Mallorca  Piso reformado de 162m² en Sagrada Familia.  En la quinta planta exterior de finca señorial orie...,2023-06-23,Eixample,la Sagrada Família
id885003215229,Piso  en  Sarrià. Sarriá - plaza de sarriá,840000,5,3,125,6720,FLAT,Barcelona,Sarrià,https://www.habitaclia.com/comprar-piso-sarria_plaza_de_sarria_sarria-barcelona-i885003215229.htm?pag=13&hab=1&ban=1&f=&geo=p&from=list&lo=55,MAYOR DE SARRIA - COLEGIO SAGRADO CORAZÓN en Living les presentamos esta propiedad en exclusiva. Situada en el corazón d...,2023-06-23,Sarrià-Sant Gervasi,Sarrià
id684004350716,Piso  Larrard. Maravilloso piso situado en una ubicación privilegiada junto al,260000,2,1,61,4262,FLAT,Barcelona,La Salut,https://www.habitaclia.com/comprar-piso-maravilloso_situado_en_una_ubicacion_privilegiada_junto_al_la_salut-barcelona-i684004350716.htm?pag=13&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Maravilloso piso situado en una ubicación privilegiada junto al Parc Güell, rodeado de montañas, parques y una amplia va...",2023-06-23,Gràcia,la Salut
id15172002944421,Piso  De la font del coll. Piso en venta en el coll,360000,3,2,95,3789,FLAT,Barcelona,El Coll,https://www.habitaclia.com/comprar-piso-en_venta_en_el_coll_el_coll-barcelona-i15172002944421.htm?pag=13&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Si quieres vivir en la ciudad con todas las comodidades a tu alcance y sentir que no estás en ella, no lo dudes, este es...",2023-06-23,Gràcia,el Coll
id11568004272534,Piso  Ferrocarrils  catalans. Piso reformado con ascensor,219900,3,1,66,3332,FLAT,Barcelona,La Marina del Port,https://www.habitaclia.com/comprar-piso-reformado_con_ascensor_la_marina_del_port-barcelona-i11568004272534.htm?pag=13&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Espectacular piso en la zona  de  La Marina del Port – Foneria de Barcelona. Piso en finca con ascensor, siendo una seg...",2023-06-23,Sants-Montjuïc,la Marina de Port
id2959003969048,Piso  en  Sagrada Família. Piso en el eixample esquerra con unas vistas que os dejarán sin,239000,3,1,48,4979,FLAT,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-en_el_eixample_esquerra_con_unas_vistas_que_os_dejaran_sin_sagrada_familia-barcelona-i2959003969048.htm?pag=13&hab=1&ban=1&f=&geo=p&from=list&lo=55,Ref. 80154 - PISO EN EL EIXAMPLE ESQUERRA CON TERRAZA COMUNITARIA Y VISTAS DE ENSUEÑO    -ÁTICO EN EXCLUSIVA DE COMPRA...,2023-06-23,Eixample,la Sagrada Família
id24359000007132,Piso  en  La Sagrera. Piso con 2 habitaciones con ascensor y aire acondicionado,215000,2,1,58,3707,FLAT,Barcelona,La Sagrera,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_ascensor_y_aire_acondicionado_la_sagrera-barcelona-i24359000007132.htm?pag=13&hab=1&ban=1&f=&geo=p&from=list&lo=55,Clikalia presenta este inmueble exterior reformado de 58m2 situado en una 1ª planta con ascensor. Ubicado en la calle Co...,2023-06-23,Sant Andreu,la Sagrera
id9354004269957,"Casa adosada  en  Tres Torres. Casa adosada con 4 habitaciones con parking, calefacción y aire",1695000,4,5,390,4346,SINGLE_FAMILY_SEMI_DETACHED,Barcelona,Tres Torres,https://www.habitaclia.com/comprar-casa_adosada-con_4_habitaciones_con_parking_calefaccion_y_aire_tres_torres-barcelona-i9354004269957.htm?pag=14&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Casa en venta en Sarriá, Barcelona. Situada en el exclusivo barrio de Sarriá encontramos esta casa de 390m2 aproximadame...",2023-06-23,Sarrià-Sant Gervasi,les Tres Torres
id2257004300768,Ático  Carrer del rector triadó. Ático de obra nueva con terraza,530000,2,2,114,4649,PENTHOUSE,Barcelona,Hostafrancs,https://www.habitaclia.com/comprar-atico-de_obra_nueva_con_terraza_hostafrancs-barcelona-i2257004300768.htm?pag=14&hab=1&ban=1&f=&geo=p&from=list&lo=55,PROMOCIÓN DE OBRA NUEVA  Edificio de obra nueva con 6 viviendas exclusivas y zona comunitaria con piscina y jardín. ...,2023-06-23,Sants-Montjuïc,Hostafrancs
id4553004323720,Casa  Carrer de borriana. Casa con 4 habitaciones,517000,4,2,145,3566,HOUSE,Barcelona,Sant Andreu de Palomar,https://www.habitaclia.com/comprar-casa-con_4_habitaciones_sant_andreu_de_palomar-barcelona-i4553004323720.htm?pag=14&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Magnifica casa distribuida en 2 plantas. Y se compone de la siguiente manera: Planta baja con gran recibidor, sala de es...",2023-06-23,Sant Andreu,Sant Andreu
id29735004324689,Piso  Carrer finlandia. Obra nueva,453000,2,2,82,5524,FLAT,Barcelona,Sants,https://www.habitaclia.com/comprar-piso-obra_nueva_sants-barcelona-i29735004324689.htm?pag=14&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Esta magnífica promoción de Obra Nueva de tipo boutique, se encuentra ubicada a dos pasos de la Plaza Sants, en un edifi...",2023-06-23,Sants-Montjuïc,Sants
id11568004272462,Piso  Sant crispi. Piso con solarium privado  en la teixonera - barcelona,275000,2,2,88,3125,FLAT,Barcelona,La Teixonera,https://www.habitaclia.com/comprar-piso-con_solarium_privado_en_la_teixonera_la_teixonera-barcelona-i11568004272462.htm?pag=14&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Se ofrece el piso de 88 m2 (62 m2 del apartamento +  26 m2 de solarium ) y con balcones de 1,44 m2 ,  en un barrio tranq...",2023-06-23,Horta-Guinardó,la Teixonera
id19063000001692,Piso  Gran via de les corts catalanes. Apartamento reformado en plaça espanya,192000,1,1,51,3765,FLAT,Barcelona,Hostafrancs,https://www.habitaclia.com/comprar-piso-apartamento_reformado_en_placa_espanya_hostafrancs-barcelona-i19063000001692.htm?pag=14&hab=1&ban=1&f=&geo=p&from=list&lo=55,GRAN OPORTUNIDAD. Apartamento reformado y listo para vivir en Gran Vía de les Corts Catalanes (Sants-Montjuic) a pocos m...,2023-06-23,Sants-Montjuïc,Hostafrancs
id4101004348654,"Piso  Gran via de les corts catalanes. Finca regia, eixample dret",700000,4,2,147,4762,FLAT,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-finca_regia_eixample_dret_dreta_de_l_eixample-barcelona-i4101004348654.htm?pag=14&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Precioso piso situado en el Eixample Dret de Barcelona, concretamente en la misma Gran Via entre las Calles Bailen y Gir...",2023-06-23,Eixample,la Dreta de l'Eixample
id18274004416086,Piso  en  Cl caballero 54,349000,2,1,79,4418,FLAT,Barcelona,Barri de les Corts,https://www.habitaclia.com/comprar-piso-cl_caballero_54_barri_de_les_corts-barcelona-i18274004416086.htm?pag=14&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Perfecto piso en Les Corts.   Se vende piso en Les Corts, Barcelona, perfecto para familias o parejas que busquen un lug...",2023-06-23,Les Corts,les Corts
id19912000000891,Piso  en  St. Pere - Sta. Caterina - El Born. Fantastico piso de 126m2 en el born,460000,4,1,126,3651,FLAT,Barcelona,St. Pere,https://www.habitaclia.com/comprar-piso-fantastico_de_126m2_en_el_born_st_pere_sta_caterina_el_born-barcelona-i19912000000891.htm?pag=14&hab=1&ban=1&f=&geo=p&from=list&lo=55,ESTA VIVIENDA PODRIAS ADQUIRIRLA POR UNA CUOTA DE 1657€/MES *  NOVAVILA presenta piso en finca regia en el corazón del...,2023-06-23,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
id528003771112,"Piso  en  Pau alsina 50. Proyecto de obra nueva en el distrito de gracia, cinco viviendas",335000,1,1,50,6700,FLAT,Barcelona,El Camp d´en Grassot i Gràcia Nova,https://www.habitaclia.com/comprar-piso-proyecto_de_obra_nueva_en_el_distrito_de_gracia_cinco_viviendas_pau_alsina_50_el_camp_d_en_grassot_i-barcelona-i528003771112.htm?pag=14&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Bienvenidos a Pau Alsina 50, un proyecto de obra nueva en el distrito de Gracia, próximo a Paseo San Juan. Está compues...",2023-06-23,Gràcia,el Camp d'en Grassot i Gràcia Nova
id3780004318227,"Piso  en  Carrer navas de tolosa, 310. Obra nueva",550000,3,2,99,5556,FLAT,Barcelona,Navas,https://www.habitaclia.com/comprar-piso-obra_nueva_calle_navas_de_tolosa_310_navas-barcelona-i3780004318227.htm?pag=14&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Edificio de obra nueva de planta baja y cinco alturas; compuesto por 15 unidades residenciales. Diversas viviendas, de u...",2023-06-23,Sant Andreu,Navas
id11568004272464,"Piso  Sant crispi. Piso con solarium de 24m2 y vistas tibidabo,  en la teixonera -",315000,2,2,86,3663,FLAT,Barcelona,La Teixonera,https://www.habitaclia.com/comprar-piso-con_solarium_de_24m2_y_vistas_tibidabo_en_la_teixonera_la_teixonera-barcelona-i11568004272464.htm?pag=14&hab=1&ban=1&f=&geo=p&from=list&lo=55,Se ofrece el piso de 86 m2 ( 62 m2 del piso + 24 m2 del solárium con vistas a las montañas y al Tibidabo) y con balcón d...,2023-06-23,Horta-Guinardó,la Teixonera
id885003215373,Ático  en  Sagrada Família. Roselló - estrella damm,1065000,4,2,237,4494,PENTHOUSE,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-atico-rosello_estrella_damm_sagrada_familia-barcelona-i885003215373.htm?pag=14&hab=1&ban=1&f=&geo=p&from=list&lo=55,ROSSELLO - ESTRELLA DAMM magnifico ático esquinero de 190 m2 de vivienda  ubicado en el Eixample a pocos minutos del Tem...,2023-06-23,Eixample,la Sagrada Família
id3900004300817,"Piso  en  Pedralbes. Piso alto muy bien ubicado, en pedralbes",990000,4,2,150,6600,FLAT,Barcelona,Pedralbes,https://www.habitaclia.com/comprar-piso-alto_muy_bien_ubicado_en_pedralbes_pedralbes-barcelona-i3900004300817.htm?pag=14&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Superficie: 150 m² aprox., 8 m² aprox. de terraza. Distribución: Recibidor, salón comedor con chimenea, 4 habitaciones,...",2023-06-23,Les Corts,Pedralbes
id528003771359,Piso  Loreto. Este magnífico piso fue totalmente reformado en el año 2019 y di,530000,3,1,109,4862,FLAT,Barcelona,Barri de les Corts,https://www.habitaclia.com/comprar-piso-este_magnifico_fue_totalmente_reformado_en_el_ano_2019_y_di_barri_de_les_corts-barcelona-i528003771359.htm?pag=14&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Disfruta de la tranquilidad absoluta de la calle Loreto, pero con la comodidad de estar a 5 minutos a pie de la Plaza Fr...",2023-06-23,Les Corts,les Corts
id24359000007799,Piso  en  La Marina del Port. Piso con 3 habitaciones con ascensor y aire acondicionado,240000,3,2,75,3200,FLAT,Barcelona,La Marina del Port,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_y_aire_acondicionado_la_marina_del_port-barcelona-i24359000007799.htm?pag=15&hab=1&ban=1&f=&geo=p&from=list&lo=55,¡Vivienda luminosa única a estrenar!  Clikalia pone a la venta este inmueble a patio de manzana de 74 m2 reformado. Se...,2023-06-23,Sants-Montjuïc,la Marina de Port
id24359000007458,"Piso  en  Sant Andreu de Palomar. Piso con 2 habitaciones con ascensor, calefacción y aire acondic",230000,2,2,69,3333,FLAT,Barcelona,Sant Andreu de Palomar,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_ascensor_calefaccion_y_aire_acondic_sant_andreu_de_palomar-barcelona-i24359000007458.htm?pag=15&hab=1&ban=1&f=&geo=p&from=list&lo=55,¡Vivienda reformada a estrenar!  Clikalia pone a la venta este inmueble exterior de 64 m2 listo para entrar a vivir. S...,2023-06-23,Sant Andreu,Sant Andreu
id24368000000128,Piso  en  Putget - Farró. Piso en venta en finca regia en el putxet i el farró,925000,4,3,162,5710,FLAT,Barcelona,Putget,https://www.habitaclia.com/comprar-piso-en_venta_en_finca_regia_en_el_putxet_i_el_farro_putget_farro-barcelona-i24368000000128.htm?pag=15&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Magnífico piso situado cerca de Lesseps, en una finca regia, y en muy buen estado.     Nos encontramos con una propied...",2023-06-23,Sarrià-Sant Gervasi,el Putxet i el Farró
id13478004395887,Piso  en  Vilapicina - Torre Llobeta. Maravilloso piso en fabra i puig! 3 habitaciones dobles! espacio,209000,3,1,80,2613,FLAT,Barcelona,Vilapicina,https://www.habitaclia.com/comprar-piso-maravilloso_en_fabra_i_puig_3_habitaciones_dobles_espacio_vilapicina_torre_llobeta-barcelona-i13478004395887.htm?pag=15&hab=1&ban=1&f=&geo=p&from=list&lo=55,LA CASA AGENCY OFRECE: Maravillosa vivienda en Fabra i Puig! 3 habitaciones dobles! piso luminoso con mucho espacio y p...,2023-06-23,Nou Barris,Vilapicina i la Torre Llobeta
id4027004298816,Piso  Carrer de can ros,248000,3,1,70,3543,FLAT,Barcelona,Congrés,https://www.habitaclia.com/comprar-piso-congres_indians-barcelona-i4027004298816.htm?pag=15&hab=1&ban=1&f=&geo=p&from=list&lo=55,Grupo Dolça LLar presenta en exclusiva este luminoso inmueble de 70m² útiles y TODO EXTERIOR  (excepto cocina y baño) or...,2023-06-23,Sant Andreu,el Congrés i els Indians
id3055004435111,Piso  en  La Sagrera. Obra nueva en la sagrera,460500,3,2,102,4515,FLAT,Barcelona,La Sagrera,https://www.habitaclia.com/comprar-piso-obra_nueva_en_la_sagrera_la_sagrera-barcelona-i3055004435111.htm?pag=15&hab=1&ban=1&f=&geo=p&from=list&lo=55,Pisos de Obra Nueva en el Corazón de la Sagrera. Al lado de la preciosa plaza Masades y del Parque Pegaso. Con una exc...,2023-06-23,Sant Andreu,la Sagrera
id10024004257066,Casa adosada  Coroleu. Casa en venda amb  jardí i terrat al centre de sant andreu,950000,6,3,209,4545,SINGLE_FAMILY_SEMI_DETACHED,Barcelona,Sant Andreu de Palomar,https://www.habitaclia.com/comprar-casa_adosada-casa_en_venda_amb_jardi_i_terrat_al_centre_de_sant_andreu_sant_andreu_de_palomar-barcelona-i10024004257066.htm?pag=15&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Casa única  al barri de Sant Andreu.  Situada en un dels millors carrers, al costat del carrer principal.  És una cas...",2023-06-23,Sant Andreu,Sant Andreu
id885003214988,Piso  en  L´Antiga Esquerra de l´Eixample. València - aribau,595000,5,2,128,4648,FLAT,Barcelona,L´Antiga Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-valencia_aribau_l_antiga_esquerra_de_l_eixample-barcelona-i885003214988.htm?pag=15&hab=1&ban=1&f=&geo=p&from=list&lo=55,VALÈNCIA - ARIBAU Fantástico piso en el centro de l´ Eixample en la calle Valencia entre Aribau y Muntaner. Piso para de...,2023-06-23,Eixample,l'Antiga Esquerra de l'Eixample
id3900004300826,Piso  en  Barri de les Corts. Piso muy bien situado junto a l'illa diagonal,475000,3,2,80,5938,FLAT,Barcelona,Barri de les Corts,https://www.habitaclia.com/comprar-piso-muy_bien_situado_junto_a_l_illa_diagonal_barri_de_les_corts-barcelona-i3900004300826.htm?pag=15&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Superficie: 80 m² aprox. Distribución:  Recibidor, salón comedor, cocina, 3 habitaciones, 2 baños, zona de aguas. 1 pla...",2023-06-23,Les Corts,les Corts
id19086004316025,Piso  Copernico. Piso reformado acogedor y muy tranquilo en copernico,750000,4,3,160,4688,FLAT,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-reformado_acogedor_y_muy_tranquilo_en_copernico_sant_gervasi_galvany-barcelona-i19086004316025.htm?pag=15&hab=1&ban=1&f=&geo=p&from=list&lo=55,"TØRIL MÖLLER presenta piso de 160m2 construidos en finca de 1954. Se trata de una vivienda tremendamente tranquila, con...",2023-06-23,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
id39032000000611,Dúplex  Carrer d'aragó. Dúplex con 4 habitaciones con ascensor y aire acondicionado,700000,4,2,116,6034,DUPLEX,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-duplex-con_4_habitaciones_con_ascensor_y_aire_acondicionado_dreta_de_l_eixample-barcelona-i39032000000611.htm?pag=15&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Excelente ático-dúplex en calle Aragó-Bruc de 116 m2 con gran terraza de 50 m2.  Dispone de salón-comedor, cocina inde...",2023-06-23,Eixample,la Dreta de l'Eixample
id24359000007045,Piso  en  La Marina del Port. Piso con 3 habitaciones con ascensor y calefacción,220000,3,1,75,2933,FLAT,Barcelona,La Marina del Port,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_y_calefaccion_la_marina_del_port-barcelona-i24359000007045.htm?pag=15&hab=1&ban=1&f=&geo=p&from=list&lo=55,¡Excelente vivienda rehabilitada!  Clikalia pone a la venta este inmueble exterior de 75 m2 perfecto para entrar a viv...,2023-06-23,Sants-Montjuïc,la Marina de Port
id13478004397382,Piso  Passeig de la peira. Piso con 2 habitaciones amueblado con ascensor y vistas a la mon,195000,2,1,60,3250,FLAT,Barcelona,Turó de la Peira,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_amueblado_con_ascensor_y_vistas_a_la_mon_el_turo_de_la_peira-barcelona-i13478004397382.htm?pag=15&hab=1&ban=1&f=&geo=p&from=list&lo=55,"PISO EXTERIOR CON ASCENSOR Y BALCÓN  Se trata de una 3ª planta EXTERIOR el cual cuenta con 62m² construidos, de los cu...",2023-06-23,Nou Barris,el Turó de la Peira
id39032000000124,Piso  Carrer del pare manjón. Piso con ascensor y aire acondicionado,104000,1,1,48,2167,FLAT,Barcelona,Trinitat Vella,https://www.habitaclia.com/comprar-piso-con_ascensor_y_aire_acondicionado_trinitat_vella-barcelona-i39032000000124.htm?pag=15&hab=1&ban=1&f=&geo=p&from=list&lo=55,Piso en planta baja en calle del Pare Manjon de 48 m2 en buen estado. (Zona Trinitat Vella) Dispone de salón con cocin...,2023-06-23,Sant Andreu,la Trinitat Vella
